index,erabuilt,numstories,roofshape,fpAreas,occupancy2,fparea,repaircost,constype,occupancy,Lat,Lon
1156,1973,1,Gable,4085,Residential,2780.0,438057.699,W1,RES1,37.87870902307692,-122.45506116153845
1157,NA,NA,Hip,356,Residential,,,,,37.87856505555556,-122.4551475
1158,1973,2,Gable,2163,Residential,4400.0,593464.608,RM1,RES1,37.87906022,-122.45506126666668
1159,1973,2,Gable,2806,Residential,3884.0,547683.374,RM1,RES1,37.87898447142857,-122.45534467142859
1160,NA,NA,Flat,471,Other,,,,,37.87866984,-122.4557603
1161,1973,1,Gable,2663,Other,1565.87,338229.087,W1,RES3A,37.878757459999996,-122.45562371999999
1162,1973,1,Gable,2581,Other,2268.75,424655.838,W1,RES3A,37.87846846,-122.45533448
1163,1973,1,Gable,2671,Residential,2211.75,415832.128,W1,RES3A,37.87843988,-122.45565842
1164,1973,1,Gable,2712,Residential,2773.0,498572.182,W1,RES3A,37.87831954,-122.45554935999999
1165,1973,2,Flat,2385,Residential,4072.0,565502.739,RM1,RES1,37.878030843999994,-122.45553184799999
1166,1973,2,Flat,3236,Residential,3484.0,506377.024,W1,RES1,37.87817879230769,-122.45524323846156
1167,1973,1,Hip,4071,Residential,3123.0,471459.034,RM1,RES1,37.877928508333326,-122.45510352499998
1168,NA,NA,Gable,620,Residential,,,,,37.87774160000001,-122.45496162222223
1169,1973,1,Hip,4726,Residential,3462.0,502841.912,W1,RES1,37.877669008823524,-122.45524095
1170,1973,2,Gable,3271,Residential,3861.0,545402.197,W1,RES1,37.87750747333334,-122.45556565333335
1171,1975,2,Gable,1279,Residential,1962.0,354967.237,W1,RES1,37.87756235294118,-122.45602740000001
1172,NA,NA,Flat,876,Other,,,,,37.87732562,-122.45584163999999
1173,NA,NA,Flat,115,Residential,,,,,37.87730318,-122.45574549999999
1174,1975,2,Gable,1816,Residential,2174.0,381028.242,RM1,RES1,37.877248407692306,-122.45627132307693
1175,1975,2,Flat,1801,Residential,2956.0,452404.765,W1,RES1,37.87722105333333,-122.45613092
1176,1975,2,Gable,1972,Other,2255.0,389288.353,W1,RES1,37.877105533333335,-122.45593283333334
1177,1975,2,Hip,1236,Residential,1705.0,308470.509,W1,RES1,37.877113980000004,-122.4556931
1178,1975,1,Hip,1090,Residential,912.0,223293.496,W1,RES1,37.87712268,-122.45580393999998
1179,1975,2,Hip,2590,Residential,3027.0,459196.482,RM1,RES1,37.87710308823529,-122.4555325
1180,1975,2,Gable,1628,Residential,3319.5,577514.34,C1,RES3A,37.877146457142864,-122.4551745
1181,1975,2,Gable,1588,Residential,1445.0,261431.018,W1,RES1,37.87722567272727,-122.4550145
1182,1975,2,Gable,2548,Residential,2635.0,424023.109,W1,RES1,37.87743291333333,-122.45492403333334
1183,1975,2,Gable,2801,Other,1956.0,353881.71,W1,RES1,37.877674713333334,-122.45439068666668
1184,1975,2,Gable,1742,Residential,3157.5,553326.635,RM1,RES3A,37.877217,-122.45413662222222
1185,1975,1,Gable,748,Other,1500.0,329666.098,C1,RES3A,37.8773765,-122.45432129090908
1186,1975,2,Flat,2960,Residential,3029.0,459385.03,W1,RES1,37.877341824,-122.45465854800001
1187,1975,2,Hip,1894,Residential,2101.0,373218.57,W1,RES1,37.877146044444444,-122.45458363333334
1188,1975,2,Flat,1086,Residential,1769.234,361526.83,W1,RES3A,37.87704428571429,-122.45447712857143
1189,1975,2,Flat,1824,Residential,2638.0,424270.09,W1,RES1,37.876927877777774,-122.45424275555554
1190,1975,1,Gable,2534,Residential,1889.0,349710.52,RM1,RES1,37.876831100000004,-122.45399281999998
1191,1975,1,Gable,2322,Residential,1856.0,345923.608,W1,RES1,37.876375233333334,-122.45385124444442
1192,1975,2,Gable,2902,Other,2087.0,371681.239,W1,RES1,37.875878817647056,-122.45365321176469
1193,NA,NA,Flat,1455,Residential,,,,,37.87737226666666,-122.45448203333333
1194,1975,1,Flat,4688,Other,6074.0,592229.577,RM1,RES1,37.87547635263158,-122.4538784736842
1195,1975,2,Flat,2526,Residential,2877.0,444623.123,W1,RES1,37.87499740588235,-122.45398415882352
1196,1975,2,Flat,2059,Residential,608.993339,82798.4439,S1,COM4,37.87517302105263,-122.4542701894737
1197,1975,2,Flat,1823,Residential,4045.0,563084.18,RM1,RES1,37.87540258648648,-122.45437505675676
1198,1975,1,Gable,3144,Residential,3461.0,598305.725,W1,RES3A,37.875653718181816,-122.45437539090909
1199,1975,2,Gable,2897,Residential,2640.0,424434.447,RM1,RES1,37.87595394117646,-122.45439093529413
1200,NA,NA,Hip,745,Residential,,,,,37.8759907,-122.45415996
1201,1975,2,Gable,2084,Other,3546.0,610644.831,W1,RES3A,37.87613852,-122.45441714
1202,1975,2,Gable,2065,Residential,3750.24,639831.976,W1,RES3A,37.87634464,-122.45444816000001
1203,1975,2,Gable,2007,Residential,4175.0,700502.487,W1,RES3A,37.876511179999994,-122.45446641999999
1204,NA,NA,Gable,749,Other,,,,,37.876764460000004,-122.45445118
1205,1975,1,Gable,474,Residential,1500.0,329666.098,W1,RES3A,37.87683744,-122.45468100000001
1206,NA,NA,Gable,206,Other,,,,,37.87664526,-122.45466094000001
1207,1975,2,Gable,1106,Other,2267.0,424386.35,W1,RES3A,37.8765727,-122.45469402857144
1208,1975,1,Gable,1443,Other,1308.7,301976.736,RM1,RES3A,37.87663464,-122.45480316000001
1209,1975,2,Gable,1401,Residential,3022.0,532780.61,S1,RES3A,37.87674916923077,-122.45493375384616
1210,1975,1,Hip,621,Residential,1500.0,329666.098,W1,RES3A,37.8769343,-122.45512776000001
1211,1975,2,Hip,1399,Residential,1733.114,357735.211,W1,RES3A,37.87684976666666,-122.45528263333335
1212,1975,2,Flat,1740,Other,2021.5,385692.53,W1,RES3A,37.87683838571429,-122.4554775
1213,1975,1,Flat,2120,Residential,1845.77,369066.677,W1,RES3A,37.87677988571429,-122.45563948571429
1214,1975,2,Hip,1744,Residential,1598.0,289111.949,RM1,RES1,37.876787471428564,-122.45577610000001
1215,1975,1,Gable,1753,Other,1612.0,313719.042,W1,RES1,37.87680351428572,-122.45592244285714
1216,NA,NA,Flat,223,Residential,,,,,37.876909919999996,-122.45601262
1217,1975,2,Gable,964,Residential,1371.0,248042.855,W1,RES1,37.8768699090909,-122.45607433636361
1218,NA,NA,Flat,327,Residential,,,,,37.87676939999999,-122.45616594
1219,1975,1,Hip,1810,Residential,1974.25,380213.493,W1,RES3A,37.876895886666674,-122.45620857333331
1220,1975,1,Hip,868,Residential,626.0,153269.439,RM1,RES1,37.87676766470589,-122.45632862352943
1221,1975,2,Hip,1908,Other,1796.54921,279175.488,C1,IND6,37.876646344444445,-122.45632041111111
1222,1975,2,Gable,1626,Residential,1892.0,342302.759,RM1,RES1,37.87657376666667,-122.45617187777776
1223,1975,2,Hip,1895,Residential,2814.0,438247.904,RM1,RES1,37.87660945714286,-122.4560373
1224,1975,2,Hip,1470,Residential,1357.0,245509.959,W1,RES1,37.87657313333332,-122.45590062222225
1225,1975,2,Hip,1272,Residential,1282.0,231940.875,RM1,RES1,37.876559209090914,-122.4557407909091
1226,1975,2,Gable,1470,Residential,2090.22,396701.467,W1,RES3A,37.876556109090906,-122.45560516363638
1227,1975,1,Hip,1308,Residential,1267.0,276774.516,RM1,RES1,37.87649287142857,-122.45548188571429
1228,1975,2,Hip,1179,Other,2076.0,370464.398,RM1,RES1,37.87649094285714,-122.45535036428569
1229,NA,NA,Flat,1103,Residential,,,,,37.87641198888889,-122.45510602222222
1230,1975,2,Gable,1973,Residential,3178.0,473005.3,W1,RES1,37.87625115454546,-122.45510125454547
1231,NA,NA,Gable,377,Residential,,,,,37.876265599999996,-122.45482256
1232,1975,3,Gable,2225,Residential,4840.2439,951763.877,W1,AGR1,37.87614402857143,-122.45495201428571
1233,1975,2,Hip,1384,Residential,2355.0,398897.756,W1,RES1,37.87602613846154,-122.4549040846154
1234,NA,NA,Gable,596,Residential,,,,,37.87597433999999,-122.45462997999998
1235,1975,1,Hip,1297,Residential,1742.0,331658.833,RM1,RES1,37.875836607692314,-122.45485543846156
1236,1975,1,Hip,1605,Residential,1264.84,295036.942,W1,RES3A,37.875746,-122.45468759999999
1237,1975,2,Gable,1050,Residential,1620.024,344896.351,S1,RES3A,37.87572088,-122.45486759999999
1238,1975,2,Hip,1263,Residential,2679.0,485357.501,W1,RES3A,37.87556607692307,-122.45481291538462
1239,1975,2,Hip,1472,Residential,2464.0,454159.997,RM1,RES3A,37.87542601538462,-122.45483336153846
1240,1975,2,Hip,1334,Residential,3032.0,534306.727,W1,RES3A,37.87530344444444,-122.4547935888889
1241,1975,1,Gable,1865,Residential,1303.0,280573.209,RM1,RES1,37.87513245555556,-122.45476593333335
1242,1975,2,Gable,3598,Residential,2410.0,403971.131,RM1,RES1,37.87498538,-122.45448002799999
1243,1973,1,Gable,6226,Residential,1301.0,280368.064,RM1,RES1,37.875239275862064,-122.45552261034483
1244,1973,1,Flat,6232,Residential,1301.0,280368.064,RM1,RES1,37.875583586486485,-122.45552006486483
1245,NA,NA,Flat,1166,Other,,,,,37.87587134615384,-122.45569355384616
1246,1973,1,Flat,6437,Residential,1301.0,280368.064,RM1,RES1,37.87577931891891,-122.45611028918918
1247,1973,1,Gable,4503,Other,4266.5,950557.573,RM1,COM4,37.87765710952381,-122.46230974285713
1248,1973,1,Gable,4361,Other,4954.75,966976.327,W1,COM3,37.87755010952381,-122.46204299047622
1249,1973,1,Gable,4584,Residential,5932.5,1243061.41,C1,COM4,37.87784328571428,-122.46259469047618
1250,1973,3,Flat,21484,Other,2953.82278,568871.963,W1,COM7,37.87709038648648,-122.46144251891891
1251,NA,NA,Gable,7097,Other,,,,,37.876740689473685,-122.46084909473684
1252,NA,NA,Gable,871,Residential,,,,,37.876794440000005,-122.45928884
1253,1973,1,Flat,5168,Residential,544.0,133192.611,RM1,RES1,37.87697375945945,-122.45955270540539
1254,1959,1,Flat,43814,Other,4808.16666,1046530.04,S1,AGR1,37.87524636842105,-122.46044180526314
1255,1959,1,Gable,746,Other,13000.0,2451918.96,W1,COM4,37.87600682,-122.46076084
1256,1973,1,Gable,3537,Other,2405.87,445492.664,W1,RES3B,37.878550942857146,-122.4601418857143
1257,1973,2,Gable,3369,Residential,7061.24,1111924.05,W1,RES3C,37.878435339999996,-122.4603579
1258,1973,1,Gable,5186,Residential,5239.5,853120.843,W1,RES3C,37.87817538181818,-122.46067816363637
1259,1973,1,Gable,4640,Other,3057.75,538229.286,W1,RES3B,37.87831193636364,-122.46111832727273
1260,1973,1,Flat,5706,Other,3121.5,547895.899,W1,RES3B,37.87821646923077,-122.4614960846154
1261,1973,1,Flat,4327,Other,3371.75,585228.159,W1,RES3B,37.87814343571428,-122.46183342857144
1262,1973,1,Gable,1191,Residential,1154.37,276580.218,W1,RES3A,37.878230519999995,-122.46174492
1263,1973,1,Flat,2090,Residential,2678.37,485268.061,W1,RES3B,37.87814286923077,-122.46226448461539
1264,1973,1,Flat,5061,Residential,2929.25,519965.732,W1,RES3A,37.87831760000001,-122.46256283030301
1265,1973,1,Gable,5237,Residential,2899.25,515913.61,W1,RES3B,37.878635369230764,-122.4613763
1266,1973,1,Gable,6082,Residential,883.103448,218935.037,C1,COM4,37.878709254545456,-122.46093324545451
1267,1973,1,Gable,8549,Other,5433.37,821073.118,W1,COM4,37.87877032307692,-122.46051467692307
1268,1973,1,Gable,5171,Residential,5523.0,893807.599,W1,RES3C,37.87891988888889,-122.46216403333334
1269,1973,1,Gable,5028,Residential,1276.0,277745.249,RM1,RES1,37.87869002727272,-122.46189448181818
1270,1973,1,Gable,8380,Residential,720.0,176284.339,W1,RES1,37.879140292307696,-122.46109824615385
1271,1973,2,Gable,1261,Residential,1496.0,270657.995,W1,RES1,37.87714056,-122.45738604
1272,1973,2,Flat,3627,Residential,3815.0,540805.457,W1,RES1,37.878500468421045,-122.45476359999996
1273,1971,1,Hip,1434,Residential,1166.0,244921.413,W1,RES1,37.883279550000005,-122.47022898333334
1274,NA,NA,Flat,789,Other,,,,,37.88779076,-122.47629428
1275,1964,1,Flat,2107,Residential,1604.0,312579.174,RM1,RES1,37.887811661538464,-122.47604933076924
1276,1964,2,Hip,3967,Residential,5692.0,693976.235,RM1,RES1,37.88779670526316,-122.47557893157892
1277,1964,1,Gable,1641,Residential,2046.0,366850.862,RM1,RES1,37.89128557777778,-122.4811044666667
1278,1964,2,Hip,1928,Residential,1968.0,356052.764,W1,RES1,37.89164866666666,-122.48113552499997
1279,1964,1,Gable,1795,Residential,1968.0,358440.662,W1,RES1,37.891773625000006,-122.48104023749998
1280,1964,1,Hip,2503,Residential,1948.0,356275.242,W1,RES1,37.892006566666666,-122.48156809999998
1281,NA,NA,Hip,769,Residential,,,,,37.892017120000006,-122.48138227999998
1282,1964,1,Flat,2674,Residential,2344.0,395688.659,W1,RES1,37.89204416470588,-122.48113130000002
1283,1964,1,Hip,4841,Residential,1352.0,285382.677,W1,RES1,37.89209820526315,-122.48237184210525
1284,1964,1,Gable,1861,Residential,1352.0,285382.677,W1,RES1,37.89189259090909,-122.48221094545455
1285,NA,NA,Hip,1202,Residential,,,,,37.89177625714285,-122.48225461428572
1286,1964,1,Gable,1996,Residential,1457.0,296536.546,W1,RES1,37.891649022222225,-122.48219983333333
1287,1964,2,Gable,2636,Residential,3071.74,540356.073,W1,RES3A,37.8915117,-122.48200042173917
1288,NA,NA,Hip,476,Residential,,,,,37.890487060000005,-122.48135712000001
1289,1964,2,Flat,2989,Other,4192.0,630534.24,RM1,RES1,37.89052577333334,-122.48172182666666
1290,1964,1,Hip,3002,Residential,3204.0,478801.525,RM1,RES1,37.89076432727272,-122.4816413090909
1291,1964,1,Gable,2281,Residential,2304.0,392181.173,W1,RES1,37.891085100000005,-122.48189877272726
1292,1964,2,Gable,2584,Other,3749.0,534130.053,RM1,RES1,37.891300592307694,-122.48200942307693
1293,1964,1,Gable,2579,Residential,1520.0,303652.807,RM1,RES1,37.89144526363637,-122.48228171818182
1294,1964,1,Gable,2200,Other,1294.0,319639.886,RM1,RES1,37.891517300000004,-122.4824995
1295,1964,1,Gable,2435,Residential,1921.0,353303.808,W1,RES1,37.89163854666666,-122.48265955333332
1296,NA,NA,Hip,1213,Residential,,,,,37.89178784285714,-122.48265027142858
1297,1969,1,Flat,1864,Residential,1394.0,267940.365,RM1,RES1,37.89185402222222,-122.48276998888888
1298,1969,1,Gable,2293,Residential,1294.0,258532.467,W1,RES1,37.891990976923076,-122.48285497692308
1299,1969,1,Hip,2674,Residential,1612.0,291016.149,RM1,RES1,37.89218208666667,-122.48308469333332
1300,1971,1,Gable,2693,Residential,1682.0,299826.683,W1,RES1,37.88323282727273,-122.4696632818182
1301,1971,1,Hip,2604,Residential,2057.0,341919.956,W1,RES1,37.88337655714286,-122.46916801428571
1302,1971,1,Flat,3513,Residential,3374.0,462782.905,W1,RES1,37.88308296153846,-122.46935714615385
1303,1971,1,Gable,3225,Residential,1860.0,320795.896,RM1,RES1,37.883240722222226,-122.46885992222221
1304,1971,1,Flat,4141,Other,423.485116,51918.1233,RM1,COM4,37.88347699411764,-122.46850488823529
1305,NA,NA,Gable,3587,Residential,,,,,37.88270371600001,-122.46801713999999
1306,NA,NA,Gable,3592,Residential,,,,,37.882523356,-122.467707172
1307,NA,NA,Gable,3449,Residential,,,,,37.88233780869566,-122.46740687826086
1308,NA,NA,Gable,1282,Other,,,,,37.88225748,-122.46715814
1309,1971,1,Gable,7294,,6361.0,978852.851,S1,COM10,37.8826075939394,-122.46726337878789
1310,NA,NA,Gable,4406,Other,,,,,37.88241396956522,-122.46688525217395
1311,NA,NA,Gable,4315,,,,,,37.88291263199999,-122.46713489600002
1312,NA,NA,Gable,7266,Residential,,,,,37.88274359999999,-122.46667113902436
1313,NA,NA,Gable,4432,,,,,,37.88302637368421,-122.46650522105263
1314,NA,NA,Gable,2993,Residential,,,,,37.88295696470589,-122.46614795882351
1315,NA,NA,Gable,4315,Residential,,,,,37.88313436190476,-122.46591612380954
1316,1971,1,Flat,7180,Other,6431.0,1172275.66,W1,COM1,37.88333056756757,-122.46643071081083
1317,NA,NA,Flat,5336,,,,,,37.88288096363636,-122.4648533
1318,NA,NA,Flat,5031,Other,,,,,37.882535545454544,-122.46490863636363
1319,NA,NA,Gable,1477,Other,,,,,37.88238344285714,-122.46478121428572
1320,1971,1,Gable,1948,Residential,1592.0,288716.306,W1,RES1,37.88239723157895,-122.4653309
1321,1971,1,Gable,1941,Residential,1592.0,288716.306,RM1,RES1,37.88232294117647,-122.46549390588237
1322,NA,NA,Hip,134,Other,,,,,37.88221378,-122.46554613999999
1323,1971,1,Gable,1804,Residential,1759.0,309150.393,RM1,RES1,37.882309692307686,-122.4656698846154
1324,1971,1,Gable,1792,Residential,1759.0,309150.393,RM1,RES1,37.88233452307693,-122.46585333846156
1325,1971,1,Gable,1861,Residential,1570.0,286597.471,RM1,RES1,37.8823554,-122.46599800000003
1326,1971,1,Hip,1819,Residential,1570.0,286597.471,RM1,RES1,37.88236591818182,-122.46616252727273
1327,NA,NA,Gable,862,Residential,,,,,37.88231028888889,-122.46635550000002
1328,1971,2,Flat,1288,Residential,1987.0,339223.194,W1,RES1,37.88213293333334,-122.46642685555555
1329,1971,1,Hip,1148,Residential,1010.0,226662.204,W1,RES1,37.8820893909091,-122.46628444545453
1330,1971,1,Gable,2376,Other,1855.0,320234.986,RM1,RES1,37.8820507,-122.46610815555556
1331,1971,1,Gable,2338,Residential,1855.0,320234.986,RM1,RES1,37.88203229999999,-122.46590102222223
1332,1971,1,Gable,2345,Residential,1855.0,320234.986,RM1,RES1,37.88202501111111,-122.46569433333333
1333,1971,1,Gable,1134,Residential,1010.0,226662.204,RM1,RES1,37.88202619999999,-122.46553645294117
1334,1971,1,Gable,1855,Residential,1855.0,320234.986,RM1,RES1,37.882093636363635,-122.46536387272728
1335,1971,1,Flat,5009,Other,4684.12,1102561.08,W1,GOV2,37.881922676923075,-122.46646623076923
1336,1971,1,Gable,5176,Other,5416.87,1131755.7,C1,COM3,37.88166502,-122.46600430000001
1337,NA,NA,Gable,2705,Other,,,,,37.88100394,-122.46488308
1338,NA,NA,Gable,4321,Residential,,,,,37.881118444444446,-122.46457630000002
1339,NA,NA,Flat,1717,Residential,,,,,37.881647,-122.46525404000002
1340,1971,1,Gable,20583,Other,28684.4,3666912.72,RM1,RES1,37.88172185675677,-122.4648471945946
1341,1973,2,Gable,3732,Residential,7353.0,1153453.91,S1,RES3C,37.87969090588234,-122.46381904117646
1342,1973,2,Gable,3639,Residential,6676.0,1057663.92,W1,RES3C,37.87993015238095,-122.46404647142857
1343,1973,1,Gable,4477,Other,1408.0,290674.674,W1,RES1,37.88024749655172,-122.46421175517243
1344,1973,1,Gable,4739,Other,1408.0,290674.674,W1,RES1,37.88051583103449,-122.46415766896553
1345,1973,1,Gable,2011,Residential,2437.62,450238.931,W1,RES3B,37.88072027692308,-122.46379960769232
1346,1973,1,Gable,2959,Other,1985.5,381099.405,W1,RES3B,37.8809095,-122.46387811176473
1347,1973,1,Gable,3031,Residential,3331.0,579215.78,W1,RES3B,37.88104176923077,-122.46367016923077
1348,1973,1,Flat,10563,Residential,1586.0,310600.633,RM1,RES1,37.88148616060607,-122.46336516363638
1349,NA,NA,Gable,1689,Residential,,,,,37.8812949,-122.46433191999999
1350,NA,NA,Gable,2629,Other,,,,,37.88151035714286,-122.46448187142857
1351,1971,2,Hip,2314,Residential,2179.02,410722.473,W1,RES3A,37.88284296153846,-122.4635748923077
1352,1971,1,Gable,1666,Residential,1353.42,308825.483,RM1,RES3A,37.88292130769231,-122.4634923
1353,1971,1,Hip,1767,Residential,1564.55,338062.374,W1,RES3A,37.882958788888885,-122.46332163333334
1354,1973,2,Hip,4759,Other,8786.5,1355214.39,W1,RES3C,37.88188572222222,-122.46281751111113
1355,1973,3,Hip,1999,Other,5544.75,896905.859,W1,RES3C,37.88205908,-122.4626461
1356,NA,NA,Gable,524,Residential,,,,,37.8820013,-122.46256042
1357,1973,2,Hip,4821,Other,6472.74,1028844.98,C1,RES3C,37.882154111111106,-122.46297452222221
1358,1973,1,Hip,4711,Residential,4493.0,714164.406,W1,COM4,37.88238782222223,-122.46277403333335
1359,1973,1,Hip,4784,Residential,4350.0,726060.598,W1,RES3C,37.882427311111115,-122.46241757777779
1360,1973,1,Gable,4539,Residential,1276.0,277745.249,W1,RES1,37.8826812076923,-122.46237317692308
1361,1971,1,Hip,6147,Residential,875.54054,141445.692,RM1,COM4,37.88315522173912,-122.4624953347826
1362,1971,1,Hip,6762,Residential,5790.5,931682.802,W1,RES3C,37.883094471999996,-122.46189883999999
1363,1971,1,Gable,3306,Other,1008.0,226399.012,RM1,RES1,37.88338069411764,-122.46225751764707
1364,NA,NA,Gable,1231,Other,,,,,37.88344706,-122.46212974
1365,1971,1,Flat,3741,Other,1248.0,253695.524,RM1,RES1,37.883362642857136,-122.46186758571427
1366,1971,2,Gable,2483,Residential,4288.0,553365.727,RM1,RES1,37.88355927692307,-122.46252343846155
1367,1971,1,Flat,6797,Residential,6254.62,997682.799,W1,RES3D,37.88341886,-122.46112717333332
1368,1971,1,Gable,2346,Residential,1958.0,378908.221,W1,RES3D,37.88358184,-122.46094706
1369,1971,1,Gable,7232,Other,7322.25,1728617.41,S1,COM8,37.883657624,-122.46073117199998
1370,1971,1,Gable,7983,Residential,6156.31,983557.535,RM1,RES3A,37.88288748235294,-122.46100584117649
1371,1971,1,Gable,4474,Residential,4020.5,677683.92,W1,RES3A,37.88261507777778,-122.4609635
1372,1971,1,Flat,14892,Other,12725.5,1911036.38,S1,RES3C,37.883219228571434,-122.46038035714288
1373,1971,1,Gable,6847,Residential,1504.0,279926.356,W1,RES1,37.883202871428566,-122.45985440952381
